game_id,move_number,player,row,col,board_state,timestamp,winner
20250319_235525,3,1,0,2,201010000,2025-03-19 23:55:25,
20250319_235525,4,2,0,1,221010000,2025-03-19 23:55:25,
20250319_235525,5,1,2,0,221010100,2025-03-19 23:55:26,1
20250319_235526,1,1,0,2,001000000,2025-03-19 23:55:26,
20250319_235526,2,2,0,1,021000000,2025-03-19 23:55:26,
20250319_235526,3,1,1,0,021100000,2025-03-19 23:55:26,
20250319_235526,4,2,2,2,021100002,2025-03-19 23:55:26,
20250319_235526,5,1,1,1,021110002,2025-03-19 23:55:26,
20250319_235526,6,2,2,1,021110022,2025-03-19 23:55:26,
20250319_235526,7,1,2,0,021110122,2025-03-19 23:55:26,1
20250319_235527,1,1,2,2,000000001,2025-03-19 23:55:27,
20250319_235527,2,2,0,1,020000001,2025-03-19 23:55:27,
20250319_235527,3,1,1,0,020100001,2025-03-19 23:55:27,
20250319_235527,4,2,1,1,020120001,2025-03-19 23:55:27,
20250319_235527,5,1,2,1,020120011,2025-03-19 23:55:27,
20250319_235527,6,2,0,2,022120011,2025-03-19 23:55:27,
20250319_235527,7,1,0,0,122120011,2025-03-19 23:55:27,
20250319_235527,8,2,2,0,122120211,2025-03-19 23:55:27,2
20250319_235528,1,1,2,1,000000010,2025-03-19 23:55:28,
20250319_235528,2,2,0,1,020000010,2025-03-19 23:55:28,
20250319_235528,3,1,1,2,020001010,2025-03-19 23:55:28,
20250319_235528,4,2,0,2,022001010,2025-03-19 23:55:28,
20250319_235528,5,1,0,0,122001010,2025-03-19 23:55:28,
20250319_235528,6,2,1,1,122021010,2025-03-19 23:55:28,
20250319_235528,7,1,2,0,122021110,2025-03-19 23:55:28,
20250319_235528,8,2,1,0,122221110,2025-03-19 23:55:28,
20250319_235528,9,1,2,2,122221111,2025-03-19 23:55:28,1
20250319_235529,1,1,2,0,000000100,2025-03-19 23:55:29,
20250319_235529,2,2,0,2,002000100,2025-03-19 23:55:29,
20250319_235529,3,1,0,0,102000100,2025-03-19 23:55:29,
20250319_235529,4,2,1,2,102002100,2025-03-19 23:55:29,
20250319_235529,5,1,0,1,112002100,2025-03-19 23:55:29,
20250319_235529,6,2,2,1,112002120,2025-03-19 23:55:29,
20250319_235529,7,1,1,1,112012120,2025-03-19 23:55:29,
20250319_235529,8,2,1,0,112212120,2025-03-19 23:55:29,
20250319_235529,9,1,2,2,112212121,2025-03-19 23:55:29,1
20250319_235530,1,1,0,0,100000000,2025-03-19 23:55:30,
20250319_235530,2,2,2,2,100000002,2025-03-19 23:55:30,
20250319_235530,3,1,1,1,100010002,2025-03-19 23:55:30,
20250319_235530,4,2,2,0,100010202,2025-03-19 23:55:30,
20250319_235530,5,1,0,2,101010202,2025-03-19 23:55:30,
20250319_235530,6,2,1,2,101012202,2025-03-19 23:55:30,
20250319_235530,7,1,2,1,101012212,2025-03-19 23:55:30,
20250319_235530,8,2,1,0,101212212,2025-03-19 23:55:30,
20250319_235530,9,1,0,1,111212212,2025-03-19 23:55:30,1
20250319_235531,1,1,0,0,100000000,2025-03-19 23:55:31,
20250319_235531,2,2,2,0,100000200,2025-03-19 23:55:31,
20250319_235531,3,1,1,0,100100200,2025-03-19 23:55:31,
20250319_235531,4,2,1,1,100120200,2025-03-19 23:55:31,
20250319_235531,5,1,2,1,100120210,2025-03-19 23:55:31,
20250319_235531,6,2,1,2,100122210,2025-03-19 23:55:31,
20250319_235531,7,1,2,2,100122211,2025-03-19 23:55:31,
20250319_235531,8,2,0,2,102122211,2025-03-19 23:55:31,2
20250319_235531,1,1,0,2,001000000,2025-03-19 23:55:31,
20250319_235531,2,2,0,1,021000000,2025-03-19 23:55:31,
20250319_235531,3,1,2,0,021000100,2025-03-19 23:55:31,
20250319_235531,4,2,1,1,021020100,2025-03-19 23:55:32,
20250319_235531,5,1,1,0,021120100,2025-03-19 23:55:32,
20250319_235531,6,2,2,1,021120120,2025-03-19 23:55:32,2
20250319_235532,1,1,1,0,000100000,2025-03-19 23:55:32,
20250319_235532,2,2,1,1,000120000,2025-03-19 23:55:32,
20250319_235532,3,1,2,2,000120001,2025-03-19 23:55:32,
20250319_235532,4,2,0,1,020120001,2025-03-19 23:55:32,
20250319_235532,5,1,2,1,020120011,2025-03-19 23:55:32,
20250319_235532,6,2,0,2,022120011,2025-03-19 23:55:32,
20250319_235532,7,1,2,0,022120111,2025-03-19 23:55:33,1
20250319_235533,1,1,0,0,100000000,2025-03-19 23:55:33,
20250319_235533,2,2,0,1,120000000,2025-03-19 23:55:33,
20250319_235533,3,1,2,0,120000100,2025-03-19 23:55:33,
20250319_235533,4,2,0,2,122000100,2025-03-19 23:55:33,
20250319_235533,5,1,1,0,122100100,2025-03-19 23:55:33,1
20250319_235533,1,1,0,1,010000000,2025-03-19 23:55:33,
20250319_235533,2,2,1,2,010002000,2025-03-19 23:55:33,
20250319_235533,3,1,2,1,010002010,2025-03-19 23:55:33,
20250319_235533,4,2,0,2,012002010,2025-03-19 23:55:34,
20250319_235533,5,1,2,2,012002011,2025-03-19 23:55:34,
20250319_235533,6,2,0,0,212002011,2025-03-19 23:55:34,
20250319_235533,7,1,2,0,212002111,2025-03-19 23:55:34,1
20250319_235534,1,1,1,0,000100000,2025-03-19 23:55:34,
20250319_235534,2,2,2,2,000100002,2025-03-19 23:55:34,
20250319_235534,3,1,2,1,000100012,2025-03-19 23:55:34,
20250319_235534,4,2,0,0,200100012,2025-03-19 23:55:34,
20250319_235534,5,1,1,1,200110012,2025-03-19 23:55:34,
20250319_235534,6,2,2,0,200110212,2025-03-19 23:55:34,
20250319_235534,7,1,0,2,201110212,2025-03-19 23:55:35,
20250319_235534,8,2,0,1,221110212,2025-03-19 23:55:35,
20250319_235534,9,1,1,2,221111212,2025-03-19 23:55:35,1
20250319_235535,1,1,1,1,000010000,2025-03-19 23:55:35,
20250319_235535,2,2,2,2,000010002,2025-03-19 23:55:35,
20250319_235535,3,1,0,0,100010002,2025-03-19 23:55:35,
20250319_235535,4,2,2,1,100010022,2025-03-19 23:55:35,
20250319_235535,5,1,0,2,101010022,2025-03-19 23:55:35,
20250319_235535,6,2,1,2,101012022,2025-03-19 23:55:35,
20250319_235535,7,1,1,0,101112022,2025-03-19 23:55:35,
20250319_235535,8,2,0,1,121112022,2025-03-19 23:55:36,
20250319_235535,9,1,2,0,121112122,2025-03-19 23:55:36,1
20250319_235536,1,1,2,0,000000100,2025-03-19 23:55:36,
20250319_235536,2,2,0,1,020000100,2025-03-19 23:55:36,
20250319_235536,3,1,1,2,020001100,2025-03-19 23:55:36,
20250319_235536,4,2,0,0,220001100,2025-03-19 23:55:36,
20250319_235536,5,1,2,2,220001101,2025-03-19 23:55:36,
20250319_235536,6,2,0,2,222001101,2025-03-19 23:55:36,2
20250319_235537,1,1,1,2,000001000,2025-03-19 23:55:37,
20250319_235537,2,2,2,1,000001020,2025-03-19 23:55:37,
20250319_235537,3,1,0,2,001001020,2025-03-19 23:55:37,
20250319_235537,4,2,2,0,001001220,2025-03-19 23:55:37,
20250319_235537,5,1,2,2,001001221,2025-03-19 23:55:37,1
20250319_235537,1,1,1,0,000100000,2025-03-19 23:55:37,
20250319_235537,2,2,2,2,000100002,2025-03-19 23:55:37,
20250319_235537,3,1,1,1,000110002,2025-03-19 23:55:37,
20250319_235537,4,2,0,1,020110002,2025-03-19 23:55:37,
20250319_235537,5,1,0,2,021110002,2025-03-19 23:55:38,
20250319_235537,6,2,0,0,221110002,2025-03-19 23:55:38,
20250319_235537,7,1,2,0,221110102,2025-03-19 23:55:38,1
20250319_235538,1,1,2,0,000000100,2025-03-19 23:55:38,
20250319_235538,2,2,2,2,000000102,2025-03-19 23:55:38,
20250319_235538,3,1,1,2,000001102,2025-03-19 23:55:38,
20250319_235538,4,2,2,1,000001122,2025-03-19 23:55:38,
20250319_235538,5,1,1,1,000011122,2025-03-19 23:55:38,
